
Predictions were generated on 14-Feb-2025 at 21:58:30 using OpenFAST, compiled on Jan 03 2025 at 11:34:41 as a 64-bit application using single precision at commit v4.0.0
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; SeaState; HydroDyn

Description from the FAST input file: IEA 15 MW offshore reference model on UMaine VolturnUS-S semi-submersible floating platform

Time	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	RtAeroPwr	RtFldFxh	RtFldFyh	RtFldFzh	RtFldMxh	RtFldMyh	RtFldMzh	RtVAvgxh	RtFldCp	RtFldCt	RtArea	RtSpeed	RtTSR	B1Pitch	B2Pitch	B3Pitch	GenPwr	GenTq	Wave1Elev	Wave1Elv1	Wave1Elv2	Wave2Elev	Wave2Elv1	Wave2Elv2
(s)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(W)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m/s)	(-)	(-)	(m^2)	(rpm)	(-)	(deg)	(deg)	(deg)	(kW)	(kN-m)	(m)	(m)	(m)	INVALID	INVALID	INVALID
    4.8700	 2.788E+00	-5.232E-04	-5.213E-01	 1.864E-03	-2.192E+00	-8.676E-04	 4.726E+04	 2.495E+05	-2.227E+03	 5.359E+02	 2.020E+06	 1.580E+06	-7.834E+04	 1.532E+01	 4.709E-04	 3.809E-02	 4.554E+04	 2.234E-01	 1.838E-01	 5.312E+00	 5.312E+00	 5.312E+00	 0.000E+00	 0.000E+00	 1.807E+00	 1.807E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.8800	 2.798E+00	-5.265E-04	-5.277E-01	 1.876E-03	-2.197E+00	-8.716E-04	 4.729E+04	 2.493E+05	-2.218E+03	 5.314E+02	 2.016E+06	 1.577E+06	-7.820E+04	 1.532E+01	 4.717E-04	 3.810E-02	 4.554E+04	 2.240E-01	 1.843E-01	 5.302E+00	 5.302E+00	 5.302E+00	 0.000E+00	 0.000E+00	 1.796E+00	 1.796E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.8900	 2.808E+00	-5.298E-04	-5.341E-01	 1.887E-03	-2.203E+00	-8.755E-04	 4.731E+04	 2.492E+05	-2.210E+03	 5.270E+02	 2.012E+06	 1.574E+06	-7.805E+04	 1.531E+01	 4.723E-04	 3.810E-02	 4.554E+04	 2.245E-01	 1.849E-01	 5.291E+00	 5.291E+00	 5.291E+00	 0.000E+00	 0.000E+00	 1.785E+00	 1.785E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9000	 2.817E+00	-5.330E-04	-5.406E-01	 1.899E-03	-2.208E+00	-8.795E-04	 4.734E+04	 2.491E+05	-2.201E+03	 5.225E+02	 2.009E+06	 1.571E+06	-7.791E+04	 1.531E+01	 4.730E-04	 3.810E-02	 4.554E+04	 2.251E-01	 1.854E-01	 5.280E+00	 5.280E+00	 5.280E+00	 0.000E+00	 0.000E+00	 1.775E+00	 1.775E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9100	 2.827E+00	-5.363E-04	-5.471E-01	 1.911E-03	-2.214E+00	-8.834E-04	 4.737E+04	 2.489E+05	-2.193E+03	 5.181E+02	 2.005E+06	 1.568E+06	-7.776E+04	 1.530E+01	 4.738E-04	 3.810E-02	 4.554E+04	 2.256E-01	 1.859E-01	 5.269E+00	 5.269E+00	 5.269E+00	 0.000E+00	 0.000E+00	 1.764E+00	 1.764E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9200	 2.837E+00	-5.396E-04	-5.536E-01	 1.922E-03	-2.219E+00	-8.874E-04	 4.740E+04	 2.488E+05	-2.184E+03	 5.136E+02	 2.001E+06	 1.565E+06	-7.762E+04	 1.530E+01	 4.745E-04	 3.811E-02	 4.554E+04	 2.262E-01	 1.864E-01	 5.259E+00	 5.259E+00	 5.259E+00	 0.000E+00	 0.000E+00	 1.753E+00	 1.753E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9300	 2.846E+00	-5.429E-04	-5.601E-01	 1.934E-03	-2.224E+00	-8.914E-04	 4.742E+04	 2.487E+05	-2.176E+03	 5.092E+02	 1.998E+06	 1.562E+06	-7.748E+04	 1.530E+01	 4.751E-04	 3.811E-02	 4.554E+04	 2.267E-01	 1.869E-01	 5.248E+00	 5.248E+00	 5.248E+00	 0.000E+00	 0.000E+00	 1.742E+00	 1.742E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9400	 2.856E+00	-5.462E-04	-5.666E-01	 1.946E-03	-2.230E+00	-8.954E-04	 4.745E+04	 2.485E+05	-2.167E+03	 5.047E+02	 1.994E+06	 1.558E+06	-7.733E+04	 1.529E+01	 4.758E-04	 3.811E-02	 4.554E+04	 2.272E-01	 1.874E-01	 5.237E+00	 5.237E+00	 5.237E+00	 0.000E+00	 0.000E+00	 1.731E+00	 1.731E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9500	 2.865E+00	-5.495E-04	-5.732E-01	 1.958E-03	-2.235E+00	-8.993E-04	 4.747E+04	 2.484E+05	-2.159E+03	 5.002E+02	 1.990E+06	 1.555E+06	-7.718E+04	 1.529E+01	 4.765E-04	 3.811E-02	 4.554E+04	 2.278E-01	 1.879E-01	 5.227E+00	 5.227E+00	 5.227E+00	 0.000E+00	 0.000E+00	 1.720E+00	 1.720E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9600	 2.875E+00	-5.528E-04	-5.797E-01	 1.970E-03	-2.240E+00	-9.033E-04	 4.749E+04	 2.483E+05	-2.150E+03	 4.957E+02	 1.986E+06	 1.552E+06	-7.704E+04	 1.528E+01	 4.772E-04	 3.812E-02	 4.554E+04	 2.283E-01	 1.884E-01	 5.216E+00	 5.216E+00	 5.216E+00	 0.000E+00	 0.000E+00	 1.710E+00	 1.710E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9700	 2.885E+00	-5.562E-04	-5.863E-01	 1.981E-03	-2.246E+00	-9.073E-04	 4.752E+04	 2.481E+05	-2.142E+03	 4.912E+02	 1.983E+06	 1.549E+06	-7.689E+04	 1.528E+01	 4.779E-04	 3.812E-02	 4.554E+04	 2.288E-01	 1.889E-01	 5.206E+00	 5.206E+00	 5.206E+00	 0.000E+00	 0.000E+00	 1.699E+00	 1.699E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9800	 2.894E+00	-5.595E-04	-5.929E-01	 1.993E-03	-2.251E+00	-9.113E-04	 4.754E+04	 2.480E+05	-2.133E+03	 4.867E+02	 1.979E+06	 1.546E+06	-7.674E+04	 1.527E+01	 4.786E-04	 3.812E-02	 4.554E+04	 2.294E-01	 1.894E-01	 5.195E+00	 5.195E+00	 5.195E+00	 0.000E+00	 0.000E+00	 1.688E+00	 1.688E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    4.9900	 2.904E+00	-5.628E-04	-5.995E-01	 2.005E-03	-2.256E+00	-9.154E-04	 4.756E+04	 2.478E+05	-2.125E+03	 4.821E+02	 1.975E+06	 1.542E+06	-7.659E+04	 1.527E+01	 4.792E-04	 3.812E-02	 4.554E+04	 2.299E-01	 1.899E-01	 5.184E+00	 5.184E+00	 5.184E+00	 0.000E+00	 0.000E+00	 1.677E+00	 1.677E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0000	 2.913E+00	-5.662E-04	-6.061E-01	 2.017E-03	-2.261E+00	-9.194E-04	 4.758E+04	 2.477E+05	-2.116E+03	 4.776E+02	 1.972E+06	 1.539E+06	-7.644E+04	 1.526E+01	 4.799E-04	 3.813E-02	 4.554E+04	 2.305E-01	 1.904E-01	 5.174E+00	 5.174E+00	 5.174E+00	 0.000E+00	 0.000E+00	 1.666E+00	 1.666E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0100	 2.923E+00	-5.695E-04	-6.128E-01	 2.029E-03	-2.267E+00	-9.234E-04	 4.760E+04	 2.476E+05	-2.108E+03	 4.731E+02	 1.968E+06	 1.536E+06	-7.629E+04	 1.526E+01	 4.806E-04	 3.813E-02	 4.554E+04	 2.310E-01	 1.909E-01	 5.163E+00	 5.163E+00	 5.163E+00	 0.000E+00	 0.000E+00	 1.654E+00	 1.654E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0200	 2.932E+00	-5.729E-04	-6.195E-01	 2.041E-03	-2.272E+00	-9.274E-04	 4.762E+04	 2.474E+05	-2.099E+03	 4.686E+02	 1.964E+06	 1.533E+06	-7.614E+04	 1.525E+01	 4.812E-04	 3.813E-02	 4.554E+04	 2.315E-01	 1.914E-01	 5.152E+00	 5.152E+00	 5.152E+00	 0.000E+00	 0.000E+00	 1.641E+00	 1.641E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0300	 2.942E+00	-5.763E-04	-6.261E-01	 2.053E-03	-2.277E+00	-9.315E-04	 4.764E+04	 2.473E+05	-2.091E+03	 4.641E+02	 1.961E+06	 1.529E+06	-7.599E+04	 1.525E+01	 4.819E-04	 3.813E-02	 4.554E+04	 2.321E-01	 1.919E-01	 5.142E+00	 5.142E+00	 5.142E+00	 0.000E+00	 0.000E+00	 1.629E+00	 1.629E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0400	 2.951E+00	-5.796E-04	-6.328E-01	 2.065E-03	-2.282E+00	-9.355E-04	 4.766E+04	 2.471E+05	-2.082E+03	 4.595E+02	 1.957E+06	 1.526E+06	-7.583E+04	 1.524E+01	 4.825E-04	 3.814E-02	 4.554E+04	 2.326E-01	 1.924E-01	 5.131E+00	 5.131E+00	 5.131E+00	 0.000E+00	 0.000E+00	 1.616E+00	 1.616E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0500	 2.961E+00	-5.830E-04	-6.395E-01	 2.077E-03	-2.287E+00	-9.396E-04	 4.768E+04	 2.470E+05	-2.074E+03	 4.550E+02	 1.953E+06	 1.523E+06	-7.568E+04	 1.524E+01	 4.832E-04	 3.814E-02	 4.554E+04	 2.331E-01	 1.929E-01	 5.121E+00	 5.121E+00	 5.121E+00	 0.000E+00	 0.000E+00	 1.604E+00	 1.604E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0600	 2.970E+00	-5.864E-04	-6.463E-01	 2.089E-03	-2.292E+00	-9.436E-04	 4.769E+04	 2.468E+05	-2.065E+03	 4.505E+02	 1.949E+06	 1.519E+06	-7.553E+04	 1.523E+01	 4.838E-04	 3.814E-02	 4.554E+04	 2.336E-01	 1.934E-01	 5.110E+00	 5.110E+00	 5.110E+00	 0.000E+00	 0.000E+00	 1.591E+00	 1.591E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0700	 2.980E+00	-5.898E-04	-6.530E-01	 2.101E-03	-2.297E+00	-9.477E-04	 4.771E+04	 2.467E+05	-2.056E+03	 4.460E+02	 1.946E+06	 1.516E+06	-7.537E+04	 1.523E+01	 4.844E-04	 3.814E-02	 4.554E+04	 2.342E-01	 1.939E-01	 5.099E+00	 5.099E+00	 5.099E+00	 0.000E+00	 0.000E+00	 1.579E+00	 1.579E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0800	 2.989E+00	-5.932E-04	-6.598E-01	 2.113E-03	-2.302E+00	-9.517E-04	 4.773E+04	 2.466E+05	-2.048E+03	 4.414E+02	 1.942E+06	 1.512E+06	-7.522E+04	 1.522E+01	 4.851E-04	 3.815E-02	 4.554E+04	 2.347E-01	 1.944E-01	 5.089E+00	 5.089E+00	 5.089E+00	 0.000E+00	 0.000E+00	 1.566E+00	 1.566E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.0900	 2.999E+00	-5.966E-04	-6.665E-01	 2.125E-03	-2.307E+00	-9.558E-04	 4.774E+04	 2.464E+05	-2.039E+03	 4.369E+02	 1.938E+06	 1.509E+06	-7.507E+04	 1.522E+01	 4.857E-04	 3.815E-02	 4.554E+04	 2.352E-01	 1.949E-01	 5.078E+00	 5.078E+00	 5.078E+00	 0.000E+00	 0.000E+00	 1.554E+00	 1.554E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1000	 3.008E+00	-6.000E-04	-6.733E-01	 2.137E-03	-2.312E+00	-9.599E-04	 4.776E+04	 2.463E+05	-2.031E+03	 4.324E+02	 1.934E+06	 1.506E+06	-7.491E+04	 1.521E+01	 4.863E-04	 3.815E-02	 4.554E+04	 2.357E-01	 1.954E-01	 5.067E+00	 5.067E+00	 5.067E+00	 0.000E+00	 0.000E+00	 1.541E+00	 1.541E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1100	 3.018E+00	-6.034E-04	-6.801E-01	 2.149E-03	-2.317E+00	-9.639E-04	 4.777E+04	 2.461E+05	-2.022E+03	 4.278E+02	 1.931E+06	 1.502E+06	-7.476E+04	 1.521E+01	 4.869E-04	 3.815E-02	 4.554E+04	 2.363E-01	 1.959E-01	 5.057E+00	 5.057E+00	 5.057E+00	 0.000E+00	 0.000E+00	 1.529E+00	 1.529E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1200	 3.027E+00	-6.069E-04	-6.869E-01	 2.162E-03	-2.322E+00	-9.680E-04	 4.778E+04	 2.460E+05	-2.014E+03	 4.233E+02	 1.927E+06	 1.499E+06	-7.460E+04	 1.520E+01	 4.876E-04	 3.816E-02	 4.554E+04	 2.368E-01	 1.964E-01	 5.046E+00	 5.046E+00	 5.046E+00	 0.000E+00	 0.000E+00	 1.516E+00	 1.516E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1300	 3.036E+00	-6.103E-04	-6.938E-01	 2.174E-03	-2.327E+00	-9.721E-04	 4.780E+04	 2.458E+05	-2.005E+03	 4.188E+02	 1.923E+06	 1.495E+06	-7.445E+04	 1.520E+01	 4.882E-04	 3.816E-02	 4.554E+04	 2.373E-01	 1.969E-01	 5.036E+00	 5.036E+00	 5.036E+00	 0.000E+00	 0.000E+00	 1.504E+00	 1.504E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1400	 3.046E+00	-6.137E-04	-7.006E-01	 2.186E-03	-2.332E+00	-9.762E-04	 4.781E+04	 2.457E+05	-1.996E+03	 4.142E+02	 1.920E+06	 1.492E+06	-7.430E+04	 1.519E+01	 4.888E-04	 3.816E-02	 4.554E+04	 2.378E-01	 1.974E-01	 5.025E+00	 5.025E+00	 5.025E+00	 0.000E+00	 0.000E+00	 1.491E+00	 1.491E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1500	 3.055E+00	-6.172E-04	-7.075E-01	 2.198E-03	-2.337E+00	-9.803E-04	 4.782E+04	 2.455E+05	-1.988E+03	 4.097E+02	 1.916E+06	 1.488E+06	-7.414E+04	 1.519E+01	 4.894E-04	 3.816E-02	 4.554E+04	 2.383E-01	 1.979E-01	 5.014E+00	 5.014E+00	 5.014E+00	 0.000E+00	 0.000E+00	 1.479E+00	 1.479E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1600	 3.065E+00	-6.206E-04	-7.143E-01	 2.210E-03	-2.342E+00	-9.844E-04	 4.783E+04	 2.454E+05	-1.979E+03	 4.051E+02	 1.912E+06	 1.485E+06	-7.399E+04	 1.518E+01	 4.900E-04	 3.816E-02	 4.554E+04	 2.389E-01	 1.984E-01	 5.004E+00	 5.004E+00	 5.004E+00	 0.000E+00	 0.000E+00	 1.466E+00	 1.466E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1700	 3.074E+00	-6.241E-04	-7.212E-01	 2.223E-03	-2.346E+00	-9.885E-04	 4.784E+04	 2.452E+05	-1.971E+03	 4.006E+02	 1.908E+06	 1.481E+06	-7.383E+04	 1.518E+01	 4.906E-04	 3.817E-02	 4.554E+04	 2.394E-01	 1.989E-01	 4.993E+00	 4.993E+00	 4.993E+00	 0.000E+00	 0.000E+00	 1.454E+00	 1.454E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1800	 3.083E+00	-6.275E-04	-7.281E-01	 2.235E-03	-2.351E+00	-9.926E-04	 4.785E+04	 2.451E+05	-1.962E+03	 3.960E+02	 1.905E+06	 1.478E+06	-7.368E+04	 1.517E+01	 4.912E-04	 3.817E-02	 4.554E+04	 2.399E-01	 1.994E-01	 4.983E+00	 4.983E+00	 4.983E+00	 0.000E+00	 0.000E+00	 1.441E+00	 1.441E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.1900	 3.093E+00	-6.310E-04	-7.350E-01	 2.247E-03	-2.356E+00	-9.968E-04	 4.786E+04	 2.449E+05	-1.953E+03	 3.915E+02	 1.901E+06	 1.474E+06	-7.353E+04	 1.517E+01	 4.918E-04	 3.817E-02	 4.554E+04	 2.404E-01	 1.999E-01	 4.972E+00	 4.972E+00	 4.972E+00	 0.000E+00	 0.000E+00	 1.429E+00	 1.429E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2000	 3.102E+00	-6.345E-04	-7.419E-01	 2.260E-03	-2.361E+00	-1.001E-03	 4.787E+04	 2.448E+05	-1.945E+03	 3.870E+02	 1.897E+06	 1.470E+06	-7.337E+04	 1.516E+01	 4.923E-04	 3.817E-02	 4.554E+04	 2.409E-01	 2.003E-01	 4.961E+00	 4.961E+00	 4.961E+00	 0.000E+00	 0.000E+00	 1.417E+00	 1.417E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2100	 3.111E+00	-6.380E-04	-7.489E-01	 2.272E-03	-2.365E+00	-1.005E-03	 4.787E+04	 2.446E+05	-1.936E+03	 3.824E+02	 1.893E+06	 1.467E+06	-7.322E+04	 1.516E+01	 4.929E-04	 3.818E-02	 4.554E+04	 2.414E-01	 2.008E-01	 4.951E+00	 4.951E+00	 4.951E+00	 0.000E+00	 0.000E+00	 1.404E+00	 1.404E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2200	 3.121E+00	-6.414E-04	-7.558E-01	 2.284E-03	-2.370E+00	-1.009E-03	 4.788E+04	 2.445E+05	-1.928E+03	 3.778E+02	 1.890E+06	 1.463E+06	-7.307E+04	 1.515E+01	 4.935E-04	 3.818E-02	 4.554E+04	 2.420E-01	 2.013E-01	 4.940E+00	 4.940E+00	 4.940E+00	 0.000E+00	 0.000E+00	 1.392E+00	 1.392E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2300	 3.130E+00	-6.449E-04	-7.627E-01	 2.297E-03	-2.375E+00	-1.013E-03	 4.789E+04	 2.443E+05	-1.919E+03	 3.733E+02	 1.886E+06	 1.459E+06	-7.291E+04	 1.515E+01	 4.941E-04	 3.818E-02	 4.554E+04	 2.425E-01	 2.018E-01	 4.930E+00	 4.930E+00	 4.930E+00	 0.000E+00	 0.000E+00	 1.379E+00	 1.379E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2400	 3.139E+00	-6.484E-04	-7.697E-01	 2.309E-03	-2.379E+00	-1.017E-03	 4.789E+04	 2.442E+05	-1.911E+03	 3.687E+02	 1.882E+06	 1.456E+06	-7.275E+04	 1.514E+01	 4.946E-04	 3.818E-02	 4.554E+04	 2.430E-01	 2.023E-01	 4.919E+00	 4.919E+00	 4.919E+00	 0.000E+00	 0.000E+00	 1.367E+00	 1.367E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2500	 3.148E+00	-6.519E-04	-7.767E-01	 2.321E-03	-2.384E+00	-1.022E-03	 4.790E+04	 2.440E+05	-1.902E+03	 3.642E+02	 1.879E+06	 1.452E+06	-7.260E+04	 1.514E+01	 4.952E-04	 3.819E-02	 4.554E+04	 2.435E-01	 2.028E-01	 4.908E+00	 4.908E+00	 4.908E+00	 0.000E+00	 0.000E+00	 1.354E+00	 1.354E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2600	 3.158E+00	-6.555E-04	-7.837E-01	 2.334E-03	-2.389E+00	-1.026E-03	 4.790E+04	 2.439E+05	-1.893E+03	 3.596E+02	 1.875E+06	 1.448E+06	-7.244E+04	 1.513E+01	 4.958E-04	 3.819E-02	 4.554E+04	 2.440E-01	 2.033E-01	 4.898E+00	 4.898E+00	 4.898E+00	 0.000E+00	 0.000E+00	 1.340E+00	 1.340E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2700	 3.167E+00	-6.590E-04	-7.907E-01	 2.346E-03	-2.393E+00	-1.030E-03	 4.791E+04	 2.437E+05	-1.885E+03	 3.551E+02	 1.871E+06	 1.445E+06	-7.228E+04	 1.513E+01	 4.963E-04	 3.819E-02	 4.554E+04	 2.445E-01	 2.038E-01	 4.887E+00	 4.887E+00	 4.887E+00	 0.000E+00	 0.000E+00	 1.326E+00	 1.326E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2800	 3.176E+00	-6.625E-04	-7.977E-01	 2.359E-03	-2.398E+00	-1.034E-03	 4.791E+04	 2.436E+05	-1.876E+03	 3.505E+02	 1.867E+06	 1.441E+06	-7.213E+04	 1.512E+01	 4.969E-04	 3.819E-02	 4.554E+04	 2.450E-01	 2.043E-01	 4.877E+00	 4.877E+00	 4.877E+00	 0.000E+00	 0.000E+00	 1.313E+00	 1.313E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.2900	 3.185E+00	-6.660E-04	-8.047E-01	 2.371E-03	-2.402E+00	-1.038E-03	 4.791E+04	 2.434E+05	-1.868E+03	 3.460E+02	 1.864E+06	 1.437E+06	-7.197E+04	 1.512E+01	 4.974E-04	 3.820E-02	 4.554E+04	 2.455E-01	 2.048E-01	 4.866E+00	 4.866E+00	 4.866E+00	 0.000E+00	 0.000E+00	 1.299E+00	 1.299E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3000	 3.194E+00	-6.696E-04	-8.117E-01	 2.383E-03	-2.407E+00	-1.042E-03	 4.792E+04	 2.433E+05	-1.859E+03	 3.414E+02	 1.860E+06	 1.433E+06	-7.181E+04	 1.511E+01	 4.980E-04	 3.820E-02	 4.554E+04	 2.460E-01	 2.053E-01	 4.856E+00	 4.856E+00	 4.856E+00	 0.000E+00	 0.000E+00	 1.285E+00	 1.285E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3100	 3.204E+00	-6.731E-04	-8.188E-01	 2.396E-03	-2.411E+00	-1.047E-03	 4.792E+04	 2.431E+05	-1.851E+03	 3.369E+02	 1.856E+06	 1.430E+06	-7.166E+04	 1.510E+01	 4.985E-04	 3.820E-02	 4.554E+04	 2.465E-01	 2.058E-01	 4.845E+00	 4.845E+00	 4.845E+00	 0.000E+00	 0.000E+00	 1.271E+00	 1.271E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3200	 3.213E+00	-6.766E-04	-8.258E-01	 2.408E-03	-2.416E+00	-1.051E-03	 4.792E+04	 2.429E+05	-1.842E+03	 3.324E+02	 1.852E+06	 1.426E+06	-7.150E+04	 1.510E+01	 4.990E-04	 3.820E-02	 4.554E+04	 2.470E-01	 2.063E-01	 4.834E+00	 4.834E+00	 4.834E+00	 0.000E+00	 0.000E+00	 1.257E+00	 1.257E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3300	 3.222E+00	-6.802E-04	-8.329E-01	 2.421E-03	-2.420E+00	-1.055E-03	 4.792E+04	 2.428E+05	-1.834E+03	 3.278E+02	 1.849E+06	 1.422E+06	-7.135E+04	 1.509E+01	 4.996E-04	 3.820E-02	 4.554E+04	 2.475E-01	 2.068E-01	 4.824E+00	 4.824E+00	 4.824E+00	 0.000E+00	 0.000E+00	 1.244E+00	 1.244E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3400	 3.231E+00	-6.837E-04	-8.400E-01	 2.433E-03	-2.424E+00	-1.059E-03	 4.792E+04	 2.426E+05	-1.825E+03	 3.233E+02	 1.845E+06	 1.418E+06	-7.119E+04	 1.509E+01	 5.001E-04	 3.821E-02	 4.554E+04	 2.480E-01	 2.072E-01	 4.813E+00	 4.813E+00	 4.813E+00	 0.000E+00	 0.000E+00	 1.230E+00	 1.230E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3500	 3.240E+00	-6.873E-04	-8.471E-01	 2.446E-03	-2.429E+00	-1.063E-03	 4.792E+04	 2.425E+05	-1.816E+03	 3.188E+02	 1.841E+06	 1.414E+06	-7.104E+04	 1.508E+01	 5.006E-04	 3.821E-02	 4.554E+04	 2.485E-01	 2.077E-01	 4.803E+00	 4.803E+00	 4.803E+00	 0.000E+00	 0.000E+00	 1.216E+00	 1.216E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3600	 3.249E+00	-6.909E-04	-8.541E-01	 2.459E-03	-2.433E+00	-1.067E-03	 4.789E+04	 2.423E+05	-1.807E+03	 3.148E+02	 1.837E+06	 1.411E+06	-7.086E+04	 1.508E+01	 5.009E-04	 3.821E-02	 4.554E+04	 2.490E-01	 2.082E-01	 4.789E+00	 4.789E+00	 4.789E+00	 0.000E+00	 0.000E+00	 1.202E+00	 1.202E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3700	 3.258E+00	-6.944E-04	-8.612E-01	 2.471E-03	-2.437E+00	-1.072E-03	 4.789E+04	 2.422E+05	-1.798E+03	 3.103E+02	 1.833E+06	 1.407E+06	-7.070E+04	 1.507E+01	 5.014E-04	 3.821E-02	 4.554E+04	 2.495E-01	 2.087E-01	 4.778E+00	 4.778E+00	 4.778E+00	 0.000E+00	 0.000E+00	 1.188E+00	 1.188E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3800	 3.267E+00	-6.980E-04	-8.683E-01	 2.484E-03	-2.442E+00	-1.076E-03	 4.788E+04	 2.420E+05	-1.789E+03	 3.059E+02	 1.829E+06	 1.403E+06	-7.054E+04	 1.507E+01	 5.018E-04	 3.822E-02	 4.554E+04	 2.500E-01	 2.092E-01	 4.766E+00	 4.766E+00	 4.766E+00	 0.000E+00	 0.000E+00	 1.174E+00	 1.174E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.3900	 3.276E+00	-7.016E-04	-8.755E-01	 2.496E-03	-2.446E+00	-1.080E-03	 4.787E+04	 2.419E+05	-1.780E+03	 3.016E+02	 1.825E+06	 1.399E+06	-7.038E+04	 1.506E+01	 5.022E-04	 3.822E-02	 4.554E+04	 2.505E-01	 2.097E-01	 4.755E+00	 4.755E+00	 4.755E+00	 0.000E+00	 0.000E+00	 1.161E+00	 1.161E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
    5.4000	 3.285E+00	-7.052E-04	-8.826E-01	 2.509E-03	-2.450E+00	-1.084E-03	 4.785E+04	 2.417E+05	-1.771E+03	 2.973E+02	 1.821E+06	 1.395E+06	-7.022E+04	 1.506E+01	 5.026E-04	 3.822E-02	 4.554E+04	 2.510E-01	 2.102E-01	 4.743E+00	 4.743E+00	 4.743E+00	 0.000E+00	 0.000E+00	 1.147E+00	 1.147E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
